Base	N_Count	Library
25-29	4.0095318950856786E-4	WUB_TM16_S146_L003_R1_001_fastqc
30-34	0.0014165602130658903	WUB_TM16_S146_L003_R1_001_fastqc
35-39	0.0016979679925098981	WUB_TM16_S146_L003_R1_001_fastqc
40-44	0.0019571593683135897	WUB_TM16_S146_L003_R1_001_fastqc
45-49	0.0010589819068550829	WUB_TM16_S146_L003_R1_001_fastqc
50-54	0.0027220384079301983	WUB_TM16_S146_L003_R1_001_fastqc
55-59	0.0030129675032200564	WUB_TM16_S146_L003_R1_001_fastqc
60-64	0.001621797465743099	WUB_TM16_S146_L003_R1_001_fastqc
65-69	0.0022734786391923807	WUB_TM16_S146_L003_R1_001_fastqc
70-74	0.001967738608142312	WUB_TM16_S146_L003_R1_001_fastqc
75-79	0.001620739541760227	WUB_TM16_S146_L003_R1_001_fastqc
80-84	0.001169006001073793	WUB_TM16_S146_L003_R1_001_fastqc
85-89	0.0014959045117813059	WUB_TM16_S146_L003_R1_001_fastqc
90-94	0.0018809888415467907	WUB_TM16_S146_L003_R1_001_fastqc
95-99	0.0019762020000052894	WUB_TM16_S146_L003_R1_001_fastqc
100-104	0.0021983660364084537	WUB_TM16_S146_L003_R1_001_fastqc
105-109	0.0018111658586772248	WUB_TM16_S146_L003_R1_001_fastqc
110-114	0.0029706505439051675	WUB_TM16_S146_L003_R1_001_fastqc
115-119	0.00493838915204748	WUB_TM16_S146_L003_R1_001_fastqc
120-124	0.0031642506327707823	WUB_TM16_S146_L003_R1_001_fastqc
125-129	0.002052372526772089	WUB_TM16_S146_L003_R1_001_fastqc
130-134	0.003763035607076454	WUB_TM16_S146_L003_R1_001_fastqc
135-139	0.004870682017143658	WUB_TM16_S146_L003_R1_001_fastqc
140-144	0.0042486227152147985	WUB_TM16_S146_L003_R1_001_fastqc
145-149	0.003459411423992129	WUB_TM16_S146_L003_R1_001_fastqc
150-151	0.0035070180032213787	WUB_TM16_S146_L003_R1_001_fastqc
1	0.014350738827661538	WUB_TM16_S146_L003_R2_001_fastqc
2	0.014223787949716873	WUB_TM16_S146_L003_R2_001_fastqc
3	0.005384833072819553	WUB_TM16_S146_L003_R2_001_fastqc
4	0.0	WUB_TM16_S146_L003_R2_001_fastqc
5	0.004184089352259593	WUB_TM16_S146_L003_R2_001_fastqc
6	1.0579239828722108E-5	WUB_TM16_S146_L003_R2_001_fastqc
7	0.004660155144552088	WUB_TM16_S146_L003_R2_001_fastqc
8	0.0	WUB_TM16_S146_L003_R2_001_fastqc
9	8.463391862977686E-5	WUB_TM16_S146_L003_R2_001_fastqc
10-14	0.0021698020888709043	WUB_TM16_S146_L003_R2_001_fastqc
15-19	0.004055022626349184	WUB_TM16_S146_L003_R2_001_fastqc
20-24	0.006486131938989524	WUB_TM16_S146_L003_R2_001_fastqc
25-29	0.0014726301841581173	WUB_TM16_S146_L003_R2_001_fastqc
30-34	0.004081470725920989	WUB_TM16_S146_L003_R2_001_fastqc
35-39	0.0019804336959367785	WUB_TM16_S146_L003_R2_001_fastqc
40-44	0.006592982261259618	WUB_TM16_S146_L003_R2_001_fastqc
45-49	0.00244063062848619	WUB_TM16_S146_L003_R2_001_fastqc
50-54	0.0041639887965850214	WUB_TM16_S146_L003_R2_001_fastqc
55-59	0.009471593418654903	WUB_TM16_S146_L003_R2_001_fastqc
60-64	0.008509940518224063	WUB_TM16_S146_L003_R2_001_fastqc
65-69	0.011508097085683908	WUB_TM16_S146_L003_R2_001_fastqc
70-74	0.015369519623167476	WUB_TM16_S146_L003_R2_001_fastqc
75-79	0.012550152208813035	WUB_TM16_S146_L003_R2_001_fastqc
80-84	0.008640065168117345	WUB_TM16_S146_L003_R2_001_fastqc
85-89	0.012883398263417781	WUB_TM16_S146_L003_R2_001_fastqc
90-94	0.014110590083549545	WUB_TM16_S146_L003_R2_001_fastqc
95-99	0.016493034892977765	WUB_TM16_S146_L003_R2_001_fastqc
100-104	0.01397834958569052	WUB_TM16_S146_L003_R2_001_fastqc
105-109	0.011417115623156898	WUB_TM16_S146_L003_R2_001_fastqc
110-114	0.012927831070698415	WUB_TM16_S146_L003_R2_001_fastqc
115-119	0.012421085482902626	WUB_TM16_S146_L003_R2_001_fastqc
120-124	0.011519734249495503	WUB_TM16_S146_L003_R2_001_fastqc
125-129	0.015251032137085788	WUB_TM16_S146_L003_R2_001_fastqc
130-134	0.010904022491463876	WUB_TM16_S146_L003_R2_001_fastqc
135-139	0.011010872813733969	WUB_TM16_S146_L003_R2_001_fastqc
140-144	0.002740023115639026	WUB_TM16_S146_L003_R2_001_fastqc
145-149	0.0022660731713122755	WUB_TM16_S146_L003_R2_001_fastqc
150-151	0.0035387557227075446	WUB_TM16_S146_L003_R2_001_fastqc
1	0.012374225624432782	WUB_TM17_S147_L003_R1_001_fastqc
2	0.003933236002051849	WUB_TM17_S147_L003_R1_001_fastqc
3	0.0	WUB_TM17_S147_L003_R1_001_fastqc
4	0.022128398374304543	WUB_TM17_S147_L003_R1_001_fastqc
5	0.0038259085349011566	WUB_TM17_S147_L003_R1_001_fastqc
6	0.0	WUB_TM17_S147_L003_R1_001_fastqc
7	8.775598784674269E-4	WUB_TM17_S147_L003_R1_001_fastqc
8	0.0	WUB_TM17_S147_L003_R1_001_fastqc
9	8.83873258888056E-5	WUB_TM17_S147_L003_R1_001_fastqc
10-14	2.9167817543305846E-4	WUB_TM17_S147_L003_R1_001_fastqc
15-19	2.14654934301385E-5	WUB_TM17_S147_L003_R1_001_fastqc
20-24	1.7930000394586276E-4	WUB_TM17_S147_L003_R1_001_fastqc
25-29	3.99005642583751E-4	WUB_TM17_S147_L003_R1_001_fastqc
30-34	0.001416722566389141	WUB_TM17_S147_L003_R1_001_fastqc
35-39	0.0018068894763840116	WUB_TM17_S147_L003_R1_001_fastqc
40-44	0.0020152310302647674	WUB_TM17_S147_L003_R1_001_fastqc
45-49	0.0010770626997593023	WUB_TM17_S147_L003_R1_001_fastqc
50-54	0.0027210669612910865	WUB_TM17_S147_L003_R1_001_fastqc
55-59	0.0031137592234542085	WUB_TM17_S147_L003_R1_001_fastqc
60-64	0.0016149627115968905	WUB_TM17_S147_L003_R1_001_fastqc
65-69	0.0023018585013613226	WUB_TM17_S147_L003_R1_001_fastqc
70-74	0.0019382077891330939	WUB_TM17_S147_L003_R1_001_fastqc
75-79	0.0016982993331491932	WUB_TM17_S147_L003_R1_001_fastqc
80-84	0.0012424732667797814	WUB_TM17_S147_L003_R1_001_fastqc
85-89	0.0015619303160636074	WUB_TM17_S147_L003_R1_001_fastqc
90-94	0.001840981730655408	WUB_TM17_S147_L003_R1_001_fastqc
95-99	0.0019344197608807167	WUB_TM17_S147_L003_R1_001_fastqc
100-104	0.0023207986426232096	WUB_TM17_S147_L003_R1_001_fastqc
105-109	0.001840981730655408	WUB_TM17_S147_L003_R1_001_fastqc
110-114	0.0030481000670796667	WUB_TM17_S147_L003_R1_001_fastqc
115-119	0.005084796590774573	WUB_TM17_S147_L003_R1_001_fastqc
120-124	0.003293059227400071	WUB_TM17_S147_L003_R1_001_fastqc
125-129	0.0021301345539202145	WUB_TM17_S147_L003_R1_001_fastqc
130-134	0.003810756421891647	WUB_TM17_S147_L003_R1_001_fastqc
135-139	0.0050039853213905226	WUB_TM17_S147_L003_R1_001_fastqc
140-144	0.004305725446868958	WUB_TM17_S147_L003_R1_001_fastqc
145-149	0.003540543739888727	WUB_TM17_S147_L003_R1_001_fastqc
150-151	0.0038290652251114707	WUB_TM17_S147_L003_R1_001_fastqc
1	0.014552341869549778	WUB_TM17_S147_L003_R2_001_fastqc
2	0.014028331294637573	WUB_TM17_S147_L003_R2_001_fastqc
3	0.005183285325336385	WUB_TM17_S147_L003_R2_001_fastqc
4	0.0	WUB_TM17_S147_L003_R2_001_fastqc
5	0.004065816990885057	WUB_TM17_S147_L003_R2_001_fastqc
6	1.262676084125794E-5	WUB_TM17_S147_L003_R2_001_fastqc
7	0.0044383064357021666	WUB_TM17_S147_L003_R2_001_fastqc
8	0.0	WUB_TM17_S147_L003_R2_001_fastqc
9	1.0732746715069249E-4	WUB_TM17_S147_L003_R2_001_fastqc
10-14	0.002251351457996291	WUB_TM17_S147_L003_R2_001_fastqc
15-19	0.004150416288521485	WUB_TM17_S147_L003_R2_001_fastqc
20-24	0.006626524089492168	WUB_TM17_S147_L003_R2_001_fastqc
25-29	0.0015505662313064752	WUB_TM17_S147_L003_R2_001_fastqc
30-34	0.004051927553959673	WUB_TM17_S147_L003_R2_001_fastqc
35-39	0.001960935958647358	WUB_TM17_S147_L003_R2_001_fastqc
40-44	0.0066277867655762926	WUB_TM17_S147_L003_R2_001_fastqc
45-49	0.0022980704731089454	WUB_TM17_S147_L003_R2_001_fastqc
50-54	0.004128950795091346	WUB_TM17_S147_L003_R2_001_fastqc
55-59	0.009446079785345065	WUB_TM17_S147_L003_R2_001_fastqc
60-64	0.008563469202541136	WUB_TM17_S147_L003_R2_001_fastqc
65-69	0.011477725604703467	WUB_TM17_S147_L003_R2_001_fastqc
70-74	0.01520640808112694	WUB_TM17_S147_L003_R2_001_fastqc
75-79	0.012609083376080181	WUB_TM17_S147_L003_R2_001_fastqc
80-84	0.008639229767588684	WUB_TM17_S147_L003_R2_001_fastqc
85-89	0.01290328690368149	WUB_TM17_S147_L003_R2_001_fastqc
90-94	0.014061160872824843	WUB_TM17_S147_L003_R2_001_fastqc
95-99	0.016342816556840153	WUB_TM17_S147_L003_R2_001_fastqc
100-104	0.014020755238132817	WUB_TM17_S147_L003_R2_001_fastqc
105-109	0.011337568559365505	WUB_TM17_S147_L003_R2_001_fastqc
110-114	0.012881821410251352	WUB_TM17_S147_L003_R2_001_fastqc
115-119	0.0123211932288995	WUB_TM17_S147_L003_R2_001_fastqc
120-124	0.011530758000236752	WUB_TM17_S147_L003_R2_001_fastqc
125-129	0.015038472161938208	WUB_TM17_S147_L003_R2_001_fastqc
130-134	0.010875429112575464	WUB_TM17_S147_L003_R2_001_fastqc
135-139	0.011039577003511818	WUB_TM17_S147_L003_R2_001_fastqc
140-144	0.0028258690762735274	WUB_TM17_S147_L003_R2_001_fastqc
145-149	0.002330900051296216	WUB_TM17_S147_L003_R2_001_fastqc
150-151	0.0035670599376553683	WUB_TM17_S147_L003_R2_001_fastqc
1	0.011989305675193882	WUB_TM18_S148_L003_R1_001_fastqc
2	0.004096063072035077	WUB_TM18_S148_L003_R1_001_fastqc
3	0.0	WUB_TM18_S148_L003_R1_001_fastqc
4	0.02256570733880684	WUB_TM18_S148_L003_R1_001_fastqc
5	0.003559431259944246	WUB_TM18_S148_L003_R1_001_fastqc
6	0.0	WUB_TM18_S148_L003_R1_001_fastqc
7	9.849571234578542E-4	WUB_TM18_S148_L003_R1_001_fastqc
8	0.0	WUB_TM18_S148_L003_R1_001_fastqc
9	9.509930847179283E-5	WUB_TM18_S148_L003_R1_001_fastqc
10-14	3.287718950024838E-4	WUB_TM18_S148_L003_R1_001_fastqc
15-19	3.532260028952305E-5	WUB_TM18_S148_L003_R1_001_fastqc
20-24	2.051427939891531E-4	WUB_TM18_S148_L003_R1_001_fastqc
25-29	3.871900416351565E-4	WUB_TM18_S148_L003_R1_001_fastqc
30-34	0.0013409002494522788	WUB_TM18_S148_L003_R1_001_fastqc
35-39	0.001613971120921284	WUB_TM18_S148_L003_R1_001_fastqc
40-44	0.0018720978153447217	WUB_TM18_S148_L003_R1_001_fastqc
45-49	9.903913696562427E-4	WUB_TM18_S148_L003_R1_001_fastqc
50-54	0.0026451193370654377	WUB_TM18_S148_L003_R1_001_fastqc
55-59	0.0029086802776872637	WUB_TM18_S148_L003_R1_001_fastqc
60-64	0.001510720443151909	WUB_TM18_S148_L003_R1_001_fastqc
65-69	0.002183208410202444	WUB_TM18_S148_L003_R1_001_fastqc
70-74	0.001882966307741498	WUB_TM18_S148_L003_R1_001_fastqc
75-79	0.0015596286589374027	WUB_TM18_S148_L003_R1_001_fastqc
80-84	0.0011425502632111109	WUB_TM18_S148_L003_R1_001_fastqc
85-89	0.0014876248968087593	WUB_TM18_S148_L003_R1_001_fastqc
90-94	0.0018068868609640639	WUB_TM18_S148_L003_R1_001_fastqc
95-99	0.0019862169855108733	WUB_TM18_S148_L003_R1_001_fastqc
100-104	0.002119356017371383	WUB_TM18_S148_L003_R1_001_fastqc
105-109	0.0017362416603850176	WUB_TM18_S148_L003_R1_001_fastqc
110-114	0.002814939530765068	WUB_TM18_S148_L003_R1_001_fastqc
115-119	0.004832403431916673	WUB_TM18_S148_L003_R1_001_fastqc
120-124	0.0030771419098372965	WUB_TM18_S148_L003_R1_001_fastqc
125-129	0.0019862169855108733	WUB_TM18_S148_L003_R1_001_fastqc
130-134	0.003665399060812815	WUB_TM18_S148_L003_R1_001_fastqc
135-139	0.004638129130324296	WUB_TM18_S148_L003_R1_001_fastqc
140-144	0.004181652449659691	WUB_TM18_S148_L003_R1_001_fastqc
145-149	0.0034643319514724535	WUB_TM18_S148_L003_R1_001_fastqc
150-151	0.00343376431660652	WUB_TM18_S148_L003_R1_001_fastqc
1	0.014074697653825338	WUB_TM18_S148_L003_R2_001_fastqc
2	0.01377581411291399	WUB_TM18_S148_L003_R2_001_fastqc
3	0.004985920887021138	WUB_TM18_S148_L003_R2_001_fastqc
4	0.0	WUB_TM18_S148_L003_R2_001_fastqc
5	0.00386510760860358	WUB_TM18_S148_L003_R2_001_fastqc
6	6.7928077479852025E-6	WUB_TM18_S148_L003_R2_001_fastqc
7	0.004741379808093671	WUB_TM18_S148_L003_R2_001_fastqc
8	0.0	WUB_TM18_S148_L003_R2_001_fastqc
9	2.0378423243955606E-4	WUB_TM18_S148_L003_R2_001_fastqc
10-14	0.002117997455821786	WUB_TM18_S148_L003_R2_001_fastqc
15-19	0.004075684648791121	WUB_TM18_S148_L003_R2_001_fastqc
20-24	0.0064314303757923895	WUB_TM18_S148_L003_R2_001_fastqc
25-29	0.0013884499036881754	WUB_TM18_S148_L003_R2_001_fastqc
30-34	0.004041720610051195	WUB_TM18_S148_L003_R2_001_fastqc
35-39	0.0019277988388782005	WUB_TM18_S148_L003_R2_001_fastqc
40-44	0.006599892007942423	WUB_TM18_S148_L003_R2_001_fastqc
45-49	0.0023380844268565066	WUB_TM18_S148_L003_R2_001_fastqc
50-54	0.004147688410919764	WUB_TM18_S148_L003_R2_001_fastqc
55-59	0.009384943184616355	WUB_TM18_S148_L003_R2_001_fastqc
60-64	0.008410854553555277	WUB_TM18_S148_L003_R2_001_fastqc
65-69	0.011477127970995798	WUB_TM18_S148_L003_R2_001_fastqc
70-74	0.01515339552420539	WUB_TM18_S148_L003_R2_001_fastqc
75-79	0.012438989548110502	WUB_TM18_S148_L003_R2_001_fastqc
80-84	0.008440742907646412	WUB_TM18_S148_L003_R2_001_fastqc
85-89	0.01294980869075899	WUB_TM18_S148_L003_R2_001_fastqc
90-94	0.014040733615085415	WUB_TM18_S148_L003_R2_001_fastqc
95-99	0.01607585881638178	WUB_TM18_S148_L003_R2_001_fastqc
100-104	0.013873630544484976	WUB_TM18_S148_L003_R2_001_fastqc
105-109	0.01121900127657236	WUB_TM18_S148_L003_R2_001_fastqc
110-114	0.012869653559332764	WUB_TM18_S148_L003_R2_001_fastqc
115-119	0.012159125868893512	WUB_TM18_S148_L003_R2_001_fastqc
120-124	0.011330403323639316	WUB_TM18_S148_L003_R2_001_fastqc
125-129	0.015111280116167882	WUB_TM18_S148_L003_R2_001_fastqc
130-134	0.010765241719006948	WUB_TM18_S148_L003_R2_001_fastqc
135-139	0.01098940437469046	WUB_TM18_S148_L003_R2_001_fastqc
140-144	0.002622023790722288	WUB_TM18_S148_L003_R2_001_fastqc
145-149	0.0021424515637145326	WUB_TM18_S148_L003_R2_001_fastqc
150-151	0.0033692326430006603	WUB_TM18_S148_L003_R2_001_fastqc
1	0.012315114672009003	WUB_TM19_S149_L003_R1_001_fastqc
2	0.00410320725244903	WUB_TM19_S149_L003_R1_001_fastqc
3	0.0	WUB_TM19_S149_L003_R1_001_fastqc
4	0.022888975396191575	WUB_TM19_S149_L003_R1_001_fastqc
5	0.003790111116719987	WUB_TM19_S149_L003_R1_001_fastqc
6	0.0	WUB_TM19_S149_L003_R1_001_fastqc
7	7.964726259773886E-4	WUB_TM19_S149_L003_R1_001_fastqc
8	0.0	WUB_TM19_S149_L003_R1_001_fastqc
9	7.690080526678235E-5	WUB_TM19_S149_L003_R1_001_fastqc
10-14	3.054060552023642E-4	WUB_TM19_S149_L003_R1_001_fastqc
15-19	2.526740744479992E-5	WUB_TM19_S149_L003_R1_001_fastqc
20-24	1.7137893745168637E-4	WUB_TM19_S149_L003_R1_001_fastqc
25-29	4.2075726310253776E-4	WUB_TM19_S149_L003_R1_001_fastqc
30-34	0.0014171719827735605	WUB_TM19_S149_L003_R1_001_fastqc
35-39	0.0017434511136911943	WUB_TM19_S149_L003_R1_001_fastqc
40-44	0.0019291116292638542	WUB_TM19_S149_L003_R1_001_fastqc
45-49	0.0010326679564396488	WUB_TM19_S149_L003_R1_001_fastqc
50-54	0.002703612596593591	WUB_TM19_S149_L003_R1_001_fastqc
55-59	0.0030200044811197813	WUB_TM19_S149_L003_R1_001_fastqc
60-64	0.001549001934659473	WUB_TM19_S149_L003_R1_001_fastqc
65-69	0.0021894757842385315	WUB_TM19_S149_L003_R1_001_fastqc
70-74	0.001968660614829628	WUB_TM19_S149_L003_R1_001_fastqc
75-79	0.0016467758156415249	WUB_TM19_S149_L003_R1_001_fastqc
80-84	0.0012073426426884829	WUB_TM19_S149_L003_R1_001_fastqc
85-89	0.0014929742051079601	WUB_TM19_S149_L003_R1_001_fastqc
90-94	0.001821450501890359	WUB_TM19_S149_L003_R1_001_fastqc
95-99	0.0020400685054344976	WUB_TM19_S149_L003_R1_001_fastqc
100-104	0.002216940357548097	WUB_TM19_S149_L003_R1_001_fastqc
105-109	0.0017906901797836463	WUB_TM19_S149_L003_R1_001_fastqc
110-114	0.0029409065099882336	WUB_TM19_S149_L003_R1_001_fastqc
115-119	0.0048667223904549405	WUB_TM19_S149_L003_R1_001_fastqc
120-124	0.003211157911354354	WUB_TM19_S149_L003_R1_001_fastqc
125-129	0.0021015891496479235	WUB_TM19_S149_L003_R1_001_fastqc
130-134	0.0037923082825847523	WUB_TM19_S149_L003_R1_001_fastqc
135-139	0.0048194833243624885	WUB_TM19_S149_L003_R1_001_fastqc
140-144	0.004303149346142664	WUB_TM19_S149_L003_R1_001_fastqc
145-149	0.003560507283852023	WUB_TM19_S149_L003_R1_001_fastqc
150-151	0.0036253236768625965	WUB_TM19_S149_L003_R1_001_fastqc
1	0.014523266366098039	WUB_TM19_S149_L003_R2_001_fastqc
2	0.014133269425102212	WUB_TM19_S149_L003_R2_001_fastqc
3	0.005080946062269548	WUB_TM19_S149_L003_R2_001_fastqc
4	0.0	WUB_TM19_S149_L003_R2_001_fastqc
5	0.0038395473486772047	WUB_TM19_S149_L003_R2_001_fastqc
6	1.6478743985739074E-5	WUB_TM19_S149_L003_R2_001_fastqc
7	0.0046909491212737235	WUB_TM19_S149_L003_R2_001_fastqc
8	0.0	WUB_TM19_S149_L003_R2_001_fastqc
9	1.483086958716517E-4	WUB_TM19_S149_L003_R2_001_fastqc
10-14	0.002211447442886184	WUB_TM19_S149_L003_R2_001_fastqc
15-19	0.004195488218769168	WUB_TM19_S149_L003_R2_001_fastqc
20-24	0.006522286869555526	WUB_TM19_S149_L003_R2_001_fastqc
25-29	0.0014841855416488994	WUB_TM19_S149_L003_R2_001_fastqc
30-34	0.00413286899162336	WUB_TM19_S149_L003_R2_001_fastqc
35-39	0.002016998263854463	WUB_TM19_S149_L003_R2_001_fastqc
40-44	0.006645328157982379	WUB_TM19_S149_L003_R2_001_fastqc
45-49	0.0023213057361244445	WUB_TM19_S149_L003_R2_001_fastqc
50-54	0.004189995304107255	WUB_TM19_S149_L003_R2_001_fastqc
55-59	0.009489559369920941	WUB_TM19_S149_L003_R2_001_fastqc
60-64	0.008564552540854788	WUB_TM19_S149_L003_R2_001_fastqc
65-69	0.01161861309287843	WUB_TM19_S149_L003_R2_001_fastqc
70-74	0.015129684144773236	WUB_TM19_S149_L003_R2_001_fastqc
75-79	0.012589760405104655	WUB_TM19_S149_L003_R2_001_fastqc
80-84	0.00858652419950244	WUB_TM19_S149_L003_R2_001_fastqc
85-89	0.012955588521588061	WUB_TM19_S149_L003_R2_001_fastqc
90-94	0.014133269425102212	WUB_TM19_S149_L003_R2_001_fastqc
95-99	0.016167845015874798	WUB_TM19_S149_L003_R2_001_fastqc
100-104	0.014128875093372684	WUB_TM19_S149_L003_R2_001_fastqc
105-109	0.011416473833320031	WUB_TM19_S149_L003_R2_001_fastqc
110-114	0.012805082659851644	WUB_TM19_S149_L003_R2_001_fastqc
115-119	0.012349170742912864	WUB_TM19_S149_L003_R2_001_fastqc
120-124	0.011535120790017353	WUB_TM19_S149_L003_R2_001_fastqc
125-129	0.0151066139031932	WUB_TM19_S149_L003_R2_001_fastqc
130-134	0.010862788035399197	WUB_TM19_S149_L003_R2_001_fastqc
135-139	0.011093490451199546	WUB_TM19_S149_L003_R2_001_fastqc
140-144	0.0027189927576469473	WUB_TM19_S149_L003_R2_001_fastqc
145-149	0.0023147142385301486	WUB_TM19_S149_L003_R2_001_fastqc
150-151	0.0035264512129481625	WUB_TM19_S149_L003_R2_001_fastqc
1	0.012089045427567889	WUB_TM20_S150_L003_R1_001_fastqc
2	0.004201977057570127	WUB_TM20_S150_L003_R1_001_fastqc
3	0.0	WUB_TM20_S150_L003_R1_001_fastqc
4	0.022882835987896363	WUB_TM20_S150_L003_R1_001_fastqc
5	0.003782387452689752	WUB_TM20_S150_L003_R1_001_fastqc
6	0.0	WUB_TM20_S150_L003_R1_001_fastqc
7	9.060703061909534E-4	WUB_TM20_S150_L003_R1_001_fastqc
8	0.0	WUB_TM20_S150_L003_R1_001_fastqc
9	9.121513149573356E-5	WUB_TM20_S150_L003_R1_001_fastqc
10-14	3.149962540985999E-4	WUB_TM20_S150_L003_R1_001_fastqc
15-19	3.162124558518764E-5	WUB_TM20_S150_L003_R1_001_fastqc
20-24	1.8364646474474357E-4	WUB_TM20_S150_L003_R1_001_fastqc
25-29	4.1594099962054504E-4	WUB_TM20_S150_L003_R1_001_fastqc
30-34	0.0013876862004884266	WUB_TM20_S150_L003_R1_001_fastqc
35-39	0.0017075472616001322	WUB_TM20_S150_L003_R1_001_fastqc
40-44	0.001917950164916958	WUB_TM20_S150_L003_R1_001_fastqc
45-49	0.0010726899463898267	WUB_TM20_S150_L003_R1_001_fastqc
50-54	0.002661049436168867	WUB_TM20_S150_L003_R1_001_fastqc
55-59	0.002914019400850368	WUB_TM20_S150_L003_R1_001_fastqc
60-64	0.0015397114196479826	WUB_TM20_S150_L003_R1_001_fastqc
65-69	0.0022633514628474685	WUB_TM20_S150_L003_R1_001_fastqc
70-74	0.0018948423316047054	WUB_TM20_S150_L003_R1_001_fastqc
75-79	0.001567684059973341	WUB_TM20_S150_L003_R1_001_fastqc
80-84	0.0011651212796388367	WUB_TM20_S150_L003_R1_001_fastqc
85-89	0.0014691717179579485	WUB_TM20_S150_L003_R1_001_fastqc
90-94	0.001853491471993306	WUB_TM20_S150_L003_R1_001_fastqc
95-99	0.0019909222701135444	WUB_TM20_S150_L003_R1_001_fastqc
100-104	0.0022341626207688344	WUB_TM20_S150_L003_R1_001_fastqc
105-109	0.001772005954523784	WUB_TM20_S150_L003_R1_001_fastqc
110-114	0.002861722725459481	WUB_TM20_S150_L003_R1_001_fastqc
115-119	0.004884266241158213	WUB_TM20_S150_L003_R1_001_fastqc
120-124	0.003081855242802518	WUB_TM20_S150_L003_R1_001_fastqc
125-129	0.002056597164790473	WUB_TM20_S150_L003_R1_001_fastqc
130-134	0.0037580634176242233	WUB_TM20_S150_L003_R1_001_fastqc
135-139	0.004763862267583845	WUB_TM20_S150_L003_R1_001_fastqc
140-144	0.004357650881989512	WUB_TM20_S150_L003_R1_001_fastqc
145-149	0.0034722560056042575	WUB_TM20_S150_L003_R1_001_fastqc
150-151	0.00350570155381936	WUB_TM20_S150_L003_R1_001_fastqc
1	0.01457009700425184	WUB_TM20_S150_L003_R2_001_fastqc
2	0.013633621654228977	WUB_TM20_S150_L003_R2_001_fastqc
3	0.0052600725829206356	WUB_TM20_S150_L003_R2_001_fastqc
4	0.0	WUB_TM20_S150_L003_R2_001_fastqc
5	0.00404995183841057	WUB_TM20_S150_L003_R2_001_fastqc
6	1.8243026299146713E-5	WUB_TM20_S150_L003_R2_001_fastqc
7	0.0046823767501143225	WUB_TM20_S150_L003_R2_001_fastqc
8	0.0	WUB_TM20_S150_L003_R2_001_fastqc
9	1.1553916656126252E-4	WUB_TM20_S150_L003_R2_001_fastqc
10-14	0.0021478122962862063	WUB_TM20_S150_L003_R2_001_fastqc
15-19	0.00410468091730801	WUB_TM20_S150_L003_R2_001_fastqc
20-24	0.006433707274832408	WUB_TM20_S150_L003_R2_001_fastqc
25-29	0.0014861985425038188	WUB_TM20_S150_L003_R2_001_fastqc
30-34	0.0040596814524367815	WUB_TM20_S150_L003_R2_001_fastqc
35-39	0.00196173342803491	WUB_TM20_S150_L003_R2_001_fastqc
40-44	0.006484787748470019	WUB_TM20_S150_L003_R2_001_fastqc
45-49	0.0024068632697340896	WUB_TM20_S150_L003_R2_001_fastqc
50-54	0.004245760320688078	WUB_TM20_S150_L003_R2_001_fastqc
55-59	0.009357456289708988	WUB_TM20_S150_L003_R2_001_fastqc
60-64	0.008439223965985268	WUB_TM20_S150_L003_R2_001_fastqc
65-69	0.011387297015927379	WUB_TM20_S150_L003_R2_001_fastqc
70-74	0.01508090174062795	WUB_TM20_S150_L003_R2_001_fastqc
75-79	0.012354177409782154	WUB_TM20_S150_L003_R2_001_fastqc
80-84	0.008509763667675302	WUB_TM20_S150_L003_R2_001_fastqc
85-89	0.01284430671635256	WUB_TM20_S150_L003_R2_001_fastqc
90-94	0.014106724136253513	WUB_TM20_S150_L003_R2_001_fastqc
95-99	0.01618034812558986	WUB_TM20_S150_L003_R2_001_fastqc
100-104	0.01378686307514181	WUB_TM20_S150_L003_R2_001_fastqc
105-109	0.011262028235339904	WUB_TM20_S150_L003_R2_001_fastqc
110-114	0.012705659716479047	WUB_TM20_S150_L003_R2_001_fastqc
115-119	0.01209512643633427	WUB_TM20_S150_L003_R2_001_fastqc
120-124	0.011305811498457857	WUB_TM20_S150_L003_R2_001_fastqc
125-129	0.014975092188092898	WUB_TM20_S150_L003_R2_001_fastqc
130-134	0.010718386051625332	WUB_TM20_S150_L003_R2_001_fastqc
135-139	0.010891086700590587	WUB_TM20_S150_L003_R2_001_fastqc
140-144	0.002782669611496512	WUB_TM20_S150_L003_R2_001_fastqc
145-149	0.002395917453954602	WUB_TM20_S150_L003_R2_001_fastqc
150-151	0.0036729292948948717	WUB_TM20_S150_L003_R2_001_fastqc
1	0.012080972124467737	WUB_TM21_S151_L003_R1_001_fastqc
2	0.004313164090395077	WUB_TM21_S151_L003_R1_001_fastqc
3	0.0	WUB_TM21_S151_L003_R1_001_fastqc
4	0.022367791367471968	WUB_TM21_S151_L003_R1_001_fastqc
5	0.0037219675821764434	WUB_TM21_S151_L003_R1_001_fastqc
6	0.0	WUB_TM21_S151_L003_R1_001_fastqc
7	7.916892370927793E-4	WUB_TM21_S151_L003_R1_001_fastqc
8	0.0	WUB_TM21_S151_L003_R1_001_fastqc
9	9.767594483612212E-5	WUB_TM21_S151_L003_R1_001_fastqc
10-14	3.3929538732547685E-4	WUB_TM21_S151_L003_R1_001_fastqc
15-19	3.0845035211406985E-5	WUB_TM21_S151_L003_R1_001_fastqc
20-24	1.6656319014159772E-4	WUB_TM21_S151_L003_R1_001_fastqc
