GC_Content	Count	Library
80	173318.5	WUB_TM14_S144_L003_R1_001_fastqc
81	120741.0	WUB_TM14_S144_L003_R1_001_fastqc
82	80667.5	WUB_TM14_S144_L003_R1_001_fastqc
83	51927.0	WUB_TM14_S144_L003_R1_001_fastqc
84	32306.5	WUB_TM14_S144_L003_R1_001_fastqc
85	19216.0	WUB_TM14_S144_L003_R1_001_fastqc
86	10890.0	WUB_TM14_S144_L003_R1_001_fastqc
87	6041.0	WUB_TM14_S144_L003_R1_001_fastqc
88	3168.0	WUB_TM14_S144_L003_R1_001_fastqc
89	1570.5	WUB_TM14_S144_L003_R1_001_fastqc
90	784.5	WUB_TM14_S144_L003_R1_001_fastqc
91	419.0	WUB_TM14_S144_L003_R1_001_fastqc
92	225.5	WUB_TM14_S144_L003_R1_001_fastqc
93	135.5	WUB_TM14_S144_L003_R1_001_fastqc
94	84.0	WUB_TM14_S144_L003_R1_001_fastqc
95	56.5	WUB_TM14_S144_L003_R1_001_fastqc
96	41.0	WUB_TM14_S144_L003_R1_001_fastqc
97	43.0	WUB_TM14_S144_L003_R1_001_fastqc
98	88.0	WUB_TM14_S144_L003_R1_001_fastqc
99	74.5	WUB_TM14_S144_L003_R1_001_fastqc
100	15.0	WUB_TM14_S144_L003_R1_001_fastqc
0	24.0	WUB_TM14_S144_L003_R2_001_fastqc
1	20.0	WUB_TM14_S144_L003_R2_001_fastqc
2	23.0	WUB_TM14_S144_L003_R2_001_fastqc
3	29.5	WUB_TM14_S144_L003_R2_001_fastqc
4	34.0	WUB_TM14_S144_L003_R2_001_fastqc
5	45.0	WUB_TM14_S144_L003_R2_001_fastqc
6	57.5	WUB_TM14_S144_L003_R2_001_fastqc
7	78.0	WUB_TM14_S144_L003_R2_001_fastqc
8	96.5	WUB_TM14_S144_L003_R2_001_fastqc
9	101.0	WUB_TM14_S144_L003_R2_001_fastqc
10	126.0	WUB_TM14_S144_L003_R2_001_fastqc
11	163.5	WUB_TM14_S144_L003_R2_001_fastqc
12	197.0	WUB_TM14_S144_L003_R2_001_fastqc
13	238.0	WUB_TM14_S144_L003_R2_001_fastqc
14	289.5	WUB_TM14_S144_L003_R2_001_fastqc
15	363.0	WUB_TM14_S144_L003_R2_001_fastqc
16	467.0	WUB_TM14_S144_L003_R2_001_fastqc
17	579.5	WUB_TM14_S144_L003_R2_001_fastqc
18	745.0	WUB_TM14_S144_L003_R2_001_fastqc
19	1014.5	WUB_TM14_S144_L003_R2_001_fastqc
20	1269.5	WUB_TM14_S144_L003_R2_001_fastqc
21	1559.0	WUB_TM14_S144_L003_R2_001_fastqc
22	2022.5	WUB_TM14_S144_L003_R2_001_fastqc
23	2559.5	WUB_TM14_S144_L003_R2_001_fastqc
24	3213.0	WUB_TM14_S144_L003_R2_001_fastqc
25	4057.5	WUB_TM14_S144_L003_R2_001_fastqc
26	5082.0	WUB_TM14_S144_L003_R2_001_fastqc
27	6301.0	WUB_TM14_S144_L003_R2_001_fastqc
28	7760.0	WUB_TM14_S144_L003_R2_001_fastqc
29	9551.5	WUB_TM14_S144_L003_R2_001_fastqc
30	11633.5	WUB_TM14_S144_L003_R2_001_fastqc
31	13884.0	WUB_TM14_S144_L003_R2_001_fastqc
32	16323.0	WUB_TM14_S144_L003_R2_001_fastqc
33	18992.5	WUB_TM14_S144_L003_R2_001_fastqc
34	21765.0	WUB_TM14_S144_L003_R2_001_fastqc
35	24810.5	WUB_TM14_S144_L003_R2_001_fastqc
36	27933.0	WUB_TM14_S144_L003_R2_001_fastqc
37	30883.0	WUB_TM14_S144_L003_R2_001_fastqc
38	33651.0	WUB_TM14_S144_L003_R2_001_fastqc
39	36569.5	WUB_TM14_S144_L003_R2_001_fastqc
40	39505.5	WUB_TM14_S144_L003_R2_001_fastqc
41	42041.0	WUB_TM14_S144_L003_R2_001_fastqc
42	44778.5	WUB_TM14_S144_L003_R2_001_fastqc
43	47794.0	WUB_TM14_S144_L003_R2_001_fastqc
44	51163.0	WUB_TM14_S144_L003_R2_001_fastqc
45	54965.5	WUB_TM14_S144_L003_R2_001_fastqc
46	59489.0	WUB_TM14_S144_L003_R2_001_fastqc
47	65569.5	WUB_TM14_S144_L003_R2_001_fastqc
48	73616.5	WUB_TM14_S144_L003_R2_001_fastqc
49	83500.5	WUB_TM14_S144_L003_R2_001_fastqc
50	95852.0	WUB_TM14_S144_L003_R2_001_fastqc
51	111280.5	WUB_TM14_S144_L003_R2_001_fastqc
52	129322.0	WUB_TM14_S144_L003_R2_001_fastqc
53	151144.5	WUB_TM14_S144_L003_R2_001_fastqc
54	177675.5	WUB_TM14_S144_L003_R2_001_fastqc
55	209406.0	WUB_TM14_S144_L003_R2_001_fastqc
56	246832.0	WUB_TM14_S144_L003_R2_001_fastqc
57	289984.0	WUB_TM14_S144_L003_R2_001_fastqc
58	339063.5	WUB_TM14_S144_L003_R2_001_fastqc
59	394302.0	WUB_TM14_S144_L003_R2_001_fastqc
60	456112.0	WUB_TM14_S144_L003_R2_001_fastqc
61	524070.0	WUB_TM14_S144_L003_R2_001_fastqc
62	595734.0	WUB_TM14_S144_L003_R2_001_fastqc
63	668930.0	WUB_TM14_S144_L003_R2_001_fastqc
64	740989.0	WUB_TM14_S144_L003_R2_001_fastqc
65	808353.5	WUB_TM14_S144_L003_R2_001_fastqc
66	868052.0	WUB_TM14_S144_L003_R2_001_fastqc
67	914220.0	WUB_TM14_S144_L003_R2_001_fastqc
68	944237.0	WUB_TM14_S144_L003_R2_001_fastqc
69	954254.0	WUB_TM14_S144_L003_R2_001_fastqc
70	942064.0	WUB_TM14_S144_L003_R2_001_fastqc
71	909036.5	WUB_TM14_S144_L003_R2_001_fastqc
72	853380.0	WUB_TM14_S144_L003_R2_001_fastqc
73	779895.0	WUB_TM14_S144_L003_R2_001_fastqc
74	693639.5	WUB_TM14_S144_L003_R2_001_fastqc
75	597661.0	WUB_TM14_S144_L003_R2_001_fastqc
76	498754.0	WUB_TM14_S144_L003_R2_001_fastqc
77	402325.0	WUB_TM14_S144_L003_R2_001_fastqc
78	313373.5	WUB_TM14_S144_L003_R2_001_fastqc
79	236015.5	WUB_TM14_S144_L003_R2_001_fastqc
80	171041.5	WUB_TM14_S144_L003_R2_001_fastqc
81	119373.5	WUB_TM14_S144_L003_R2_001_fastqc
82	79881.5	WUB_TM14_S144_L003_R2_001_fastqc
83	51638.0	WUB_TM14_S144_L003_R2_001_fastqc
84	32730.5	WUB_TM14_S144_L003_R2_001_fastqc
85	19707.5	WUB_TM14_S144_L003_R2_001_fastqc
86	11454.5	WUB_TM14_S144_L003_R2_001_fastqc
87	6531.0	WUB_TM14_S144_L003_R2_001_fastqc
88	3736.0	WUB_TM14_S144_L003_R2_001_fastqc
89	2254.0	WUB_TM14_S144_L003_R2_001_fastqc
90	1531.5	WUB_TM14_S144_L003_R2_001_fastqc
91	1130.0	WUB_TM14_S144_L003_R2_001_fastqc
92	922.5	WUB_TM14_S144_L003_R2_001_fastqc
93	867.0	WUB_TM14_S144_L003_R2_001_fastqc
94	818.0	WUB_TM14_S144_L003_R2_001_fastqc
95	788.0	WUB_TM14_S144_L003_R2_001_fastqc
96	781.0	WUB_TM14_S144_L003_R2_001_fastqc
97	805.0	WUB_TM14_S144_L003_R2_001_fastqc
98	853.0	WUB_TM14_S144_L003_R2_001_fastqc
99	1001.5	WUB_TM14_S144_L003_R2_001_fastqc
100	3351.5	WUB_TM14_S144_L003_R2_001_fastqc
0	9.0	WUB_TM15_S145_L003_R1_001_fastqc
1	10.0	WUB_TM15_S145_L003_R1_001_fastqc
2	12.5	WUB_TM15_S145_L003_R1_001_fastqc
3	15.0	WUB_TM15_S145_L003_R1_001_fastqc
4	16.5	WUB_TM15_S145_L003_R1_001_fastqc
5	17.5	WUB_TM15_S145_L003_R1_001_fastqc
6	18.0	WUB_TM15_S145_L003_R1_001_fastqc
7	27.0	WUB_TM15_S145_L003_R1_001_fastqc
8	33.0	WUB_TM15_S145_L003_R1_001_fastqc
9	39.0	WUB_TM15_S145_L003_R1_001_fastqc
10	69.0	WUB_TM15_S145_L003_R1_001_fastqc
11	93.5	WUB_TM15_S145_L003_R1_001_fastqc
12	141.0	WUB_TM15_S145_L003_R1_001_fastqc
13	191.0	WUB_TM15_S145_L003_R1_001_fastqc
14	230.0	WUB_TM15_S145_L003_R1_001_fastqc
15	330.0	WUB_TM15_S145_L003_R1_001_fastqc
16	474.5	WUB_TM15_S145_L003_R1_001_fastqc
17	659.0	WUB_TM15_S145_L003_R1_001_fastqc
18	877.0	WUB_TM15_S145_L003_R1_001_fastqc
19	1133.0	WUB_TM15_S145_L003_R1_001_fastqc
20	1484.0	WUB_TM15_S145_L003_R1_001_fastqc
21	1926.5	WUB_TM15_S145_L003_R1_001_fastqc
22	2477.0	WUB_TM15_S145_L003_R1_001_fastqc
23	3135.5	WUB_TM15_S145_L003_R1_001_fastqc
24	3969.5	WUB_TM15_S145_L003_R1_001_fastqc
25	5178.0	WUB_TM15_S145_L003_R1_001_fastqc
26	6675.0	WUB_TM15_S145_L003_R1_001_fastqc
27	8314.0	WUB_TM15_S145_L003_R1_001_fastqc
28	10222.5	WUB_TM15_S145_L003_R1_001_fastqc
29	12660.0	WUB_TM15_S145_L003_R1_001_fastqc
30	15497.0	WUB_TM15_S145_L003_R1_001_fastqc
31	18525.5	WUB_TM15_S145_L003_R1_001_fastqc
32	21969.5	WUB_TM15_S145_L003_R1_001_fastqc
33	25653.0	WUB_TM15_S145_L003_R1_001_fastqc
34	29418.0	WUB_TM15_S145_L003_R1_001_fastqc
35	33168.0	WUB_TM15_S145_L003_R1_001_fastqc
36	37259.0	WUB_TM15_S145_L003_R1_001_fastqc
37	41173.5	WUB_TM15_S145_L003_R1_001_fastqc
38	44540.0	WUB_TM15_S145_L003_R1_001_fastqc
39	48165.0	WUB_TM15_S145_L003_R1_001_fastqc
40	52054.0	WUB_TM15_S145_L003_R1_001_fastqc
41	55484.0	WUB_TM15_S145_L003_R1_001_fastqc
42	58597.5	WUB_TM15_S145_L003_R1_001_fastqc
43	62292.0	WUB_TM15_S145_L003_R1_001_fastqc
44	66470.5	WUB_TM15_S145_L003_R1_001_fastqc
45	71364.0	WUB_TM15_S145_L003_R1_001_fastqc
46	77969.5	WUB_TM15_S145_L003_R1_001_fastqc
47	86705.5	WUB_TM15_S145_L003_R1_001_fastqc
48	96545.5	WUB_TM15_S145_L003_R1_001_fastqc
49	109526.0	WUB_TM15_S145_L003_R1_001_fastqc
50	126844.0	WUB_TM15_S145_L003_R1_001_fastqc
51	147286.5	WUB_TM15_S145_L003_R1_001_fastqc
52	172612.0	WUB_TM15_S145_L003_R1_001_fastqc
53	203483.0	WUB_TM15_S145_L003_R1_001_fastqc
54	239535.0	WUB_TM15_S145_L003_R1_001_fastqc
55	281682.5	WUB_TM15_S145_L003_R1_001_fastqc
56	330572.5	WUB_TM15_S145_L003_R1_001_fastqc
57	388404.5	WUB_TM15_S145_L003_R1_001_fastqc
58	454214.0	WUB_TM15_S145_L003_R1_001_fastqc
59	526282.0	WUB_TM15_S145_L003_R1_001_fastqc
60	606565.0	WUB_TM15_S145_L003_R1_001_fastqc
61	695463.0	WUB_TM15_S145_L003_R1_001_fastqc
62	788739.5	WUB_TM15_S145_L003_R1_001_fastqc
63	882176.0	WUB_TM15_S145_L003_R1_001_fastqc
64	974070.0	WUB_TM15_S145_L003_R1_001_fastqc
65	1059230.0	WUB_TM15_S145_L003_R1_001_fastqc
66	1133765.5	WUB_TM15_S145_L003_R1_001_fastqc
67	1190477.0	WUB_TM15_S145_L003_R1_001_fastqc
68	1225292.0	WUB_TM15_S145_L003_R1_001_fastqc
69	1236658.0	WUB_TM15_S145_L003_R1_001_fastqc
70	1217973.5	WUB_TM15_S145_L003_R1_001_fastqc
71	1169611.5	WUB_TM15_S145_L003_R1_001_fastqc
72	1096128.5	WUB_TM15_S145_L003_R1_001_fastqc
73	999964.5	WUB_TM15_S145_L003_R1_001_fastqc
74	885402.5	WUB_TM15_S145_L003_R1_001_fastqc
75	760830.0	WUB_TM15_S145_L003_R1_001_fastqc
76	634419.0	WUB_TM15_S145_L003_R1_001_fastqc
77	510882.0	WUB_TM15_S145_L003_R1_001_fastqc
78	397614.5	WUB_TM15_S145_L003_R1_001_fastqc
79	298449.0	WUB_TM15_S145_L003_R1_001_fastqc
80	215360.0	WUB_TM15_S145_L003_R1_001_fastqc
81	150648.5	WUB_TM15_S145_L003_R1_001_fastqc
82	101157.5	WUB_TM15_S145_L003_R1_001_fastqc
83	64937.5	WUB_TM15_S145_L003_R1_001_fastqc
84	40068.5	WUB_TM15_S145_L003_R1_001_fastqc
85	23851.0	WUB_TM15_S145_L003_R1_001_fastqc
86	13580.5	WUB_TM15_S145_L003_R1_001_fastqc
87	7434.5	WUB_TM15_S145_L003_R1_001_fastqc
88	3868.0	WUB_TM15_S145_L003_R1_001_fastqc
89	1931.5	WUB_TM15_S145_L003_R1_001_fastqc
90	990.0	WUB_TM15_S145_L003_R1_001_fastqc
91	513.5	WUB_TM15_S145_L003_R1_001_fastqc
92	278.0	WUB_TM15_S145_L003_R1_001_fastqc
93	157.5	WUB_TM15_S145_L003_R1_001_fastqc
94	109.0	WUB_TM15_S145_L003_R1_001_fastqc
95	70.0	WUB_TM15_S145_L003_R1_001_fastqc
96	52.5	WUB_TM15_S145_L003_R1_001_fastqc
97	58.5	WUB_TM15_S145_L003_R1_001_fastqc
98	98.0	WUB_TM15_S145_L003_R1_001_fastqc
99	88.0	WUB_TM15_S145_L003_R1_001_fastqc
100	25.0	WUB_TM15_S145_L003_R1_001_fastqc
0	35.0	WUB_TM15_S145_L003_R2_001_fastqc
1	29.5	WUB_TM15_S145_L003_R2_001_fastqc
2	29.5	WUB_TM15_S145_L003_R2_001_fastqc
3	36.5	WUB_TM15_S145_L003_R2_001_fastqc
4	51.0	WUB_TM15_S145_L003_R2_001_fastqc
5	73.5	WUB_TM15_S145_L003_R2_001_fastqc
6	89.0	WUB_TM15_S145_L003_R2_001_fastqc
7	102.5	WUB_TM15_S145_L003_R2_001_fastqc
8	132.5	WUB_TM15_S145_L003_R2_001_fastqc
9	155.5	WUB_TM15_S145_L003_R2_001_fastqc
10	183.5	WUB_TM15_S145_L003_R2_001_fastqc
11	225.0	WUB_TM15_S145_L003_R2_001_fastqc
12	264.0	WUB_TM15_S145_L003_R2_001_fastqc
13	328.0	WUB_TM15_S145_L003_R2_001_fastqc
14	404.0	WUB_TM15_S145_L003_R2_001_fastqc
15	525.5	WUB_TM15_S145_L003_R2_001_fastqc
16	656.0	WUB_TM15_S145_L003_R2_001_fastqc
17	774.0	WUB_TM15_S145_L003_R2_001_fastqc
18	1002.5	WUB_TM15_S145_L003_R2_001_fastqc
19	1319.5	WUB_TM15_S145_L003_R2_001_fastqc
20	1660.5	WUB_TM15_S145_L003_R2_001_fastqc
21	2039.5	WUB_TM15_S145_L003_R2_001_fastqc
22	2730.0	WUB_TM15_S145_L003_R2_001_fastqc
23	3505.5	WUB_TM15_S145_L003_R2_001_fastqc
24	4314.5	WUB_TM15_S145_L003_R2_001_fastqc
25	5465.5	WUB_TM15_S145_L003_R2_001_fastqc
26	6881.5	WUB_TM15_S145_L003_R2_001_fastqc
27	8622.0	WUB_TM15_S145_L003_R2_001_fastqc
28	10598.5	WUB_TM15_S145_L003_R2_001_fastqc
29	12979.5	WUB_TM15_S145_L003_R2_001_fastqc
30	15815.0	WUB_TM15_S145_L003_R2_001_fastqc
31	18846.0	WUB_TM15_S145_L003_R2_001_fastqc
32	22086.0	WUB_TM15_S145_L003_R2_001_fastqc
33	25641.5	WUB_TM15_S145_L003_R2_001_fastqc
34	29600.5	WUB_TM15_S145_L003_R2_001_fastqc
35	33325.0	WUB_TM15_S145_L003_R2_001_fastqc
36	37514.0	WUB_TM15_S145_L003_R2_001_fastqc
37	41533.5	WUB_TM15_S145_L003_R2_001_fastqc
38	45122.0	WUB_TM15_S145_L003_R2_001_fastqc
39	48742.0	WUB_TM15_S145_L003_R2_001_fastqc
40	51782.0	WUB_TM15_S145_L003_R2_001_fastqc
41	55451.0	WUB_TM15_S145_L003_R2_001_fastqc
42	59027.0	WUB_TM15_S145_L003_R2_001_fastqc
43	62385.5	WUB_TM15_S145_L003_R2_001_fastqc
44	66754.5	WUB_TM15_S145_L003_R2_001_fastqc
45	72165.5	WUB_TM15_S145_L003_R2_001_fastqc
46	78707.0	WUB_TM15_S145_L003_R2_001_fastqc
47	86992.0	WUB_TM15_S145_L003_R2_001_fastqc
48	97848.0	WUB_TM15_S145_L003_R2_001_fastqc
49	111055.0	WUB_TM15_S145_L003_R2_001_fastqc
50	127231.5	WUB_TM15_S145_L003_R2_001_fastqc
51	148443.5	WUB_TM15_S145_L003_R2_001_fastqc
52	173835.5	WUB_TM15_S145_L003_R2_001_fastqc
53	204229.5	WUB_TM15_S145_L003_R2_001_fastqc
54	240700.5	WUB_TM15_S145_L003_R2_001_fastqc
55	283092.5	WUB_TM15_S145_L003_R2_001_fastqc
56	333146.5	WUB_TM15_S145_L003_R2_001_fastqc
57	390376.5	WUB_TM15_S145_L003_R2_001_fastqc
58	454995.5	WUB_TM15_S145_L003_R2_001_fastqc
59	527885.0	WUB_TM15_S145_L003_R2_001_fastqc
60	607665.0	WUB_TM15_S145_L003_R2_001_fastqc
61	695200.0	WUB_TM15_S145_L003_R2_001_fastqc
62	788315.5	WUB_TM15_S145_L003_R2_001_fastqc
63	882233.5	WUB_TM15_S145_L003_R2_001_fastqc
64	973988.5	WUB_TM15_S145_L003_R2_001_fastqc
65	1059066.0	WUB_TM15_S145_L003_R2_001_fastqc
66	1132785.5	WUB_TM15_S145_L003_R2_001_fastqc
67	1189499.0	WUB_TM15_S145_L003_R2_001_fastqc
68	1225240.0	WUB_TM15_S145_L003_R2_001_fastqc
69	1235558.0	WUB_TM15_S145_L003_R2_001_fastqc
70	1216363.5	WUB_TM15_S145_L003_R2_001_fastqc
71	1166693.5	WUB_TM15_S145_L003_R2_001_fastqc
72	1090719.0	WUB_TM15_S145_L003_R2_001_fastqc
73	993951.0	WUB_TM15_S145_L003_R2_001_fastqc
74	880838.0	WUB_TM15_S145_L003_R2_001_fastqc
75	757105.0	WUB_TM15_S145_L003_R2_001_fastqc
76	629699.5	WUB_TM15_S145_L003_R2_001_fastqc
77	506120.0	WUB_TM15_S145_L003_R2_001_fastqc
78	393762.0	WUB_TM15_S145_L003_R2_001_fastqc
79	296414.5	WUB_TM15_S145_L003_R2_001_fastqc
80	214579.5	WUB_TM15_S145_L003_R2_001_fastqc
81	150092.0	WUB_TM15_S145_L003_R2_001_fastqc
82	100934.5	WUB_TM15_S145_L003_R2_001_fastqc
83	64929.5	WUB_TM15_S145_L003_R2_001_fastqc
84	40339.0	WUB_TM15_S145_L003_R2_001_fastqc
85	24287.5	WUB_TM15_S145_L003_R2_001_fastqc
86	14340.5	WUB_TM15_S145_L003_R2_001_fastqc
87	8209.5	WUB_TM15_S145_L003_R2_001_fastqc
88	4716.0	WUB_TM15_S145_L003_R2_001_fastqc
89	2855.0	WUB_TM15_S145_L003_R2_001_fastqc
90	1849.5	WUB_TM15_S145_L003_R2_001_fastqc
91	1354.5	WUB_TM15_S145_L003_R2_001_fastqc
92	1129.0	WUB_TM15_S145_L003_R2_001_fastqc
93	1036.5	WUB_TM15_S145_L003_R2_001_fastqc
94	994.5	WUB_TM15_S145_L003_R2_001_fastqc
95	973.5	WUB_TM15_S145_L003_R2_001_fastqc
96	977.0	WUB_TM15_S145_L003_R2_001_fastqc
97	975.5	WUB_TM15_S145_L003_R2_001_fastqc
98	967.0	WUB_TM15_S145_L003_R2_001_fastqc
99	1067.0	WUB_TM15_S145_L003_R2_001_fastqc
100	2976.0	WUB_TM15_S145_L003_R2_001_fastqc
0	64.0	WUB_TM16_S146_L003_R1_001_fastqc
1	52.5	WUB_TM16_S146_L003_R1_001_fastqc
2	35.0	WUB_TM16_S146_L003_R1_001_fastqc
3	28.5	WUB_TM16_S146_L003_R1_001_fastqc
4	33.0	WUB_TM16_S146_L003_R1_001_fastqc
5	41.0	WUB_TM16_S146_L003_R1_001_fastqc
6	50.0	WUB_TM16_S146_L003_R1_001_fastqc
7	58.0	WUB_TM16_S146_L003_R1_001_fastqc
8	77.5	WUB_TM16_S146_L003_R1_001_fastqc
9	110.5	WUB_TM16_S146_L003_R1_001_fastqc
10	148.5	WUB_TM16_S146_L003_R1_001_fastqc
11	192.0	WUB_TM16_S146_L003_R1_001_fastqc
12	249.5	WUB_TM16_S146_L003_R1_001_fastqc
13	307.0	WUB_TM16_S146_L003_R1_001_fastqc
14	391.5	WUB_TM16_S146_L003_R1_001_fastqc
15	517.0	WUB_TM16_S146_L003_R1_001_fastqc
16	635.5	WUB_TM16_S146_L003_R1_001_fastqc
17	755.5	WUB_TM16_S146_L003_R1_001_fastqc
18	929.0	WUB_TM16_S146_L003_R1_001_fastqc
19	1246.5	WUB_TM16_S146_L003_R1_001_fastqc
20	1602.0	WUB_TM16_S146_L003_R1_001_fastqc
21	2061.5	WUB_TM16_S146_L003_R1_001_fastqc
22	2529.0	WUB_TM16_S146_L003_R1_001_fastqc
23	3106.5	WUB_TM16_S146_L003_R1_001_fastqc
24	3907.0	WUB_TM16_S146_L003_R1_001_fastqc
25	4907.5	WUB_TM16_S146_L003_R1_001_fastqc
26	6280.0	WUB_TM16_S146_L003_R1_001_fastqc
27	7698.5	WUB_TM16_S146_L003_R1_001_fastqc
28	9382.0	WUB_TM16_S146_L003_R1_001_fastqc
29	11706.0	WUB_TM16_S146_L003_R1_001_fastqc
30	14205.5	WUB_TM16_S146_L003_R1_001_fastqc
31	16905.0	WUB_TM16_S146_L003_R1_001_fastqc
32	20107.5	WUB_TM16_S146_L003_R1_001_fastqc
33	23671.5	WUB_TM16_S146_L003_R1_001_fastqc
34	27459.5	WUB_TM16_S146_L003_R1_001_fastqc
35	31293.0	WUB_TM16_S146_L003_R1_001_fastqc
36	35271.5	WUB_TM16_S146_L003_R1_001_fastqc
37	39253.5	WUB_TM16_S146_L003_R1_001_fastqc
38	43153.0	WUB_TM16_S146_L003_R1_001_fastqc
39	47062.5	WUB_TM16_S146_L003_R1_001_fastqc
40	50889.5	WUB_TM16_S146_L003_R1_001_fastqc
41	54214.5	WUB_TM16_S146_L003_R1_001_fastqc
42	57397.5	WUB_TM16_S146_L003_R1_001_fastqc
43	61385.5	WUB_TM16_S146_L003_R1_001_fastqc
44	65377.5	WUB_TM16_S146_L003_R1_001_fastqc
45	69623.0	WUB_TM16_S146_L003_R1_001_fastqc
46	75061.0	WUB_TM16_S146_L003_R1_001_fastqc
47	81793.5	WUB_TM16_S146_L003_R1_001_fastqc
48	90224.0	WUB_TM16_S146_L003_R1_001_fastqc
49	101052.0	WUB_TM16_S146_L003_R1_001_fastqc
50	114686.0	WUB_TM16_S146_L003_R1_001_fastqc
51	131084.0	WUB_TM16_S146_L003_R1_001_fastqc
52	151567.0	WUB_TM16_S146_L003_R1_001_fastqc
53	175951.0	WUB_TM16_S146_L003_R1_001_fastqc
54	204293.5	WUB_TM16_S146_L003_R1_001_fastqc
55	237631.5	WUB_TM16_S146_L003_R1_001_fastqc
56	275786.0	WUB_TM16_S146_L003_R1_001_fastqc
57	319548.0	WUB_TM16_S146_L003_R1_001_fastqc
58	369823.0	WUB_TM16_S146_L003_R1_001_fastqc
59	426694.0	WUB_TM16_S146_L003_R1_001_fastqc
60	489528.0	WUB_TM16_S146_L003_R1_001_fastqc
61	556704.0	WUB_TM16_S146_L003_R1_001_fastqc
62	627966.5	WUB_TM16_S146_L003_R1_001_fastqc
63	703898.0	WUB_TM16_S146_L003_R1_001_fastqc
64	779794.5	WUB_TM16_S146_L003_R1_001_fastqc
65	851848.0	WUB_TM16_S146_L003_R1_001_fastqc
66	917249.0	WUB_TM16_S146_L003_R1_001_fastqc
67	971061.0	WUB_TM16_S146_L003_R1_001_fastqc
68	1008447.5	WUB_TM16_S146_L003_R1_001_fastqc
69	1025153.0	WUB_TM16_S146_L003_R1_001_fastqc
70	1019682.5	WUB_TM16_S146_L003_R1_001_fastqc
71	990100.5	WUB_TM16_S146_L003_R1_001_fastqc
72	936936.5	WUB_TM16_S146_L003_R1_001_fastqc
73	863028.5	WUB_TM16_S146_L003_R1_001_fastqc
74	772272.0	WUB_TM16_S146_L003_R1_001_fastqc
75	671180.0	WUB_TM16_S146_L003_R1_001_fastqc
76	565389.0	WUB_TM16_S146_L003_R1_001_fastqc
77	461577.0	WUB_TM16_S146_L003_R1_001_fastqc
78	363432.5	WUB_TM16_S146_L003_R1_001_fastqc
79	274988.5	WUB_TM16_S146_L003_R1_001_fastqc
80	200622.0	WUB_TM16_S146_L003_R1_001_fastqc
81	140454.5	WUB_TM16_S146_L003_R1_001_fastqc
82	94455.5	WUB_TM16_S146_L003_R1_001_fastqc
83	60927.5	WUB_TM16_S146_L003_R1_001_fastqc
84	37548.0	WUB_TM16_S146_L003_R1_001_fastqc
85	22222.0	WUB_TM16_S146_L003_R1_001_fastqc
86	12595.0	WUB_TM16_S146_L003_R1_001_fastqc
87	6810.5	WUB_TM16_S146_L003_R1_001_fastqc
88	3629.5	WUB_TM16_S146_L003_R1_001_fastqc
89	1787.5	WUB_TM16_S146_L003_R1_001_fastqc
90	859.0	WUB_TM16_S146_L003_R1_001_fastqc
91	437.5	WUB_TM16_S146_L003_R1_001_fastqc
92	226.0	WUB_TM16_S146_L003_R1_001_fastqc
93	146.5	WUB_TM16_S146_L003_R1_001_fastqc
94	97.0	WUB_TM16_S146_L003_R1_001_fastqc
95	59.5	WUB_TM16_S146_L003_R1_001_fastqc
96	44.5	WUB_TM16_S146_L003_R1_001_fastqc
97	56.0	WUB_TM16_S146_L003_R1_001_fastqc
98	98.0	WUB_TM16_S146_L003_R1_001_fastqc
99	81.5	WUB_TM16_S146_L003_R1_001_fastqc
100	19.0	WUB_TM16_S146_L003_R1_001_fastqc
0	101.0	WUB_TM16_S146_L003_R2_001_fastqc
1	67.5	WUB_TM16_S146_L003_R2_001_fastqc
2	37.5	WUB_TM16_S146_L003_R2_001_fastqc
3	47.5	WUB_TM16_S146_L003_R2_001_fastqc
4	69.5	WUB_TM16_S146_L003_R2_001_fastqc
5	96.5	WUB_TM16_S146_L003_R2_001_fastqc
6	117.0	WUB_TM16_S146_L003_R2_001_fastqc
7	135.5	WUB_TM16_S146_L003_R2_001_fastqc
8	160.5	WUB_TM16_S146_L003_R2_001_fastqc
9	206.5	WUB_TM16_S146_L003_R2_001_fastqc
10	250.0	WUB_TM16_S146_L003_R2_001_fastqc
11	305.0	WUB_TM16_S146_L003_R2_001_fastqc
12	368.5	WUB_TM16_S146_L003_R2_001_fastqc
13	419.5	WUB_TM16_S146_L003_R2_001_fastqc
14	527.0	WUB_TM16_S146_L003_R2_001_fastqc
15	661.5	WUB_TM16_S146_L003_R2_001_fastqc
16	768.0	WUB_TM16_S146_L003_R2_001_fastqc
17	955.5	WUB_TM16_S146_L003_R2_001_fastqc
18	1200.5	WUB_TM16_S146_L003_R2_001_fastqc
19	1460.5	WUB_TM16_S146_L003_R2_001_fastqc
20	1760.0	WUB_TM16_S146_L003_R2_001_fastqc
21	2141.0	WUB_TM16_S146_L003_R2_001_fastqc
22	2637.0	WUB_TM16_S146_L003_R2_001_fastqc
23	3325.5	WUB_TM16_S146_L003_R2_001_fastqc
24	4147.0	WUB_TM16_S146_L003_R2_001_fastqc
25	5099.0	WUB_TM16_S146_L003_R2_001_fastqc
26	6326.5	WUB_TM16_S146_L003_R2_001_fastqc
27	7862.0	WUB_TM16_S146_L003_R2_001_fastqc
28	9869.5	WUB_TM16_S146_L003_R2_001_fastqc
29	12116.5	WUB_TM16_S146_L003_R2_001_fastqc
